comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,label
UgxX01lRDiB_xnTVR_N4AaABAg,,fN9DcuyBY_M,False,author_2265,2026-05-25T07:24:56Z,2026-05-25T07:24:56Z,1,"Traducendolo bene : "" o l'Iran si arrende o lo bombardiamo e Israele potrà potrà continuare a fare il cxxxo che gli pare e piace"".......mi chiedo come possano rifiutare",,0,repubblica,author_2265,1
UgzwzLYVGp6Lw4XxwOl4AaABAg.AXDfpxTG8v1AXDjFhonCQS,UgzwzLYVGp6Lw4XxwOl4AaABAg,fN9DcuyBY_M,True,author_52,2026-05-25T07:37:25Z,2026-05-25T07:37:25Z,2,"Quale sarebbe il problema di Israele?? Forse Hamas,che fu finanziato proprio da Israele per sabotare il partito che stava al governo all'epoca e che poi Hamas stanco di essere cilonizzato dai coloni ebrei si è rotto le balle e ha cominciato una guerra per liberare la Palestina dalla politica nazista de Israele?? Intendevi questo???",UgzwzLYVGp6Lw4XxwOl4AaABAg,1,repubblica,author_52,1
UgyyMnVhw8bw1XT9f_t4AaABAg,,fN9DcuyBY_M,False,author_2266,2026-05-25T07:45:36Z,2026-05-25T07:45:36Z,4,"Uno dei pazzi, che ci stanno portando a rincari mostruosi di tutto. Garantire i bibbionici criminali..Roba da matti!",,0,repubblica,author_2266,1
Ugwb9mYwhx-FlWJwqNd4AaABAg,,fN9DcuyBY_M,False,author_591,2026-05-25T07:48:19Z,2026-05-25T07:48:19Z,3,"RUBIO, UN'ALTRO CRIMINALE",,0,repubblica,author_591,1
UgxRA5dWDjvOOAAcViB4AaABAg,,fN9DcuyBY_M,False,author_471,2026-05-25T08:10:31Z,2026-05-25T08:10:31Z,1,🙄 BLA bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla ma l'Iran lo sa? 😁😁😁😁,,0,repubblica,author_471,0
UgzwzLYVGp6Lw4XxwOl4AaABAg.AXDfpxTG8v1AXDnD_9EBbP,UgzwzLYVGp6Lw4XxwOl4AaABAg,fN9DcuyBY_M,True,author_471,2026-05-25T08:12:05Z,2026-05-25T08:12:05Z,1,Oppure il vero problema che provoca Israele in quel territorio da 70 anni? Tu dove hai studiato la storia? 🙄,UgzwzLYVGp6Lw4XxwOl4AaABAg,1,repubblica,author_471,1
UgyYHoymP8_qCLLb9Kp4AaABAg,,fN9DcuyBY_M,False,author_2267,2026-05-25T08:14:02Z,2026-05-25T08:14:02Z,0,"Avemo capito. Avemo registrato . Te, almeno te lo ricordi quello che hai detto n'ora fa? C'è ho i miei dubbi. Volete risolve co le armi? Accomodateve. Gli iraniani Ve stanno a aspetta' . Stavolta è la volta buona che Israele sparisce dalla faccia della terra. Ciao, Narco , lascia perde la polverina. 😂😂😂😂😂😂😂",,0,repubblica,author_2267,1
UgzwzLYVGp6Lw4XxwOl4AaABAg.AXDfpxTG8v1AXDneLb5by5,UgzwzLYVGp6Lw4XxwOl4AaABAg,fN9DcuyBY_M,True,author_2267,2026-05-25T08:15:52Z,2026-05-25T08:15:52Z,2,Israele non ha un problema . Israele li crea i problemi. Hai perso una buona occasione per tacere.,UgzwzLYVGp6Lw4XxwOl4AaABAg,1,repubblica,author_2267,1
UgzwzLYVGp6Lw4XxwOl4AaABAg.AXDfpxTG8v1AXDq1zHC8yG,UgzwzLYVGp6Lw4XxwOl4AaABAg.AXDfpxTG8v1AXDneLb5by5,fN9DcuyBY_M,True,author_52,2026-05-25T08:36:42Z,2026-05-25T08:36:42Z,0,​author_7500 Da come avevi scritto sembrava altro ok perfetto e vero,UgzwzLYVGp6Lw4XxwOl4AaABAg.AXDfpxTG8v1AXDneLb5by5,2,repubblica,author_52,0
UgyFYqpFIu1U6uk4nOt4AaABAg,,fN9DcuyBY_M,False,author_2268,2026-05-25T08:44:32Z,2026-05-25T08:44:32Z,0,Tutti luridi servi puttane al servizio dei luridi PADRONI terroristi ebrei.,,0,repubblica,author_2268,1
UgzBpX5TRpCt2AkTh-94AaABAg,,fN9DcuyBY_M,False,author_188,2026-05-25T09:30:29Z,2026-05-25T09:30:29Z,1,Ma non avevano vinto la guerra due mesi fa?,,0,repubblica,author_188,1
UgyyMnVhw8bw1XT9f_t4AaABAg.AXDkBd8RrjcAXEOIGVZ0Jp,UgyyMnVhw8bw1XT9f_t4AaABAg,fN9DcuyBY_M,True,author_753,2026-05-25T13:44:46Z,2026-05-25T13:44:46Z,1,Se quelli so pazzi i mulsumani che sono è falla finita guarda bene in Italia come si comportano i mulsumani ricordati che gli americani cianno salvato dai tedeschi a noi nn cianno fatto nulla gli americani e questo il ringraziamento che dai ma x gavore,UgyyMnVhw8bw1XT9f_t4AaABAg,1,repubblica,author_753,1
UgwD9rtTf_j3D8IHrvN4AaABAg,,fN9DcuyBY_M,False,author_2269,2026-05-25T14:34:07Z,2026-05-25T14:34:07Z,0,Tutto questo e per distrarre l'attenzione da quello che combina Israele e sono talmente sfacciati che lo dicono pure ma l'Iran vi farà il culetto rosso rosso,,0,repubblica,author_2269,1
UgyyMnVhw8bw1XT9f_t4AaABAg.AXDkBd8RrjcAXEgP-3bk3v,UgyyMnVhw8bw1XT9f_t4AaABAg.AXDkBd8RrjcAXEOIGVZ0Jp,fN9DcuyBY_M,True,author_2270,2026-05-25T16:31:42Z,2026-05-25T16:31:42Z,1,"​author_7501 ragione,comunque vero hanno iniziato i meridionali tipo l 11 settembre",UgyyMnVhw8bw1XT9f_t4AaABAg.AXDkBd8RrjcAXEOIGVZ0Jp,2,repubblica,author_2270,1
UgyyMnVhw8bw1XT9f_t4AaABAg.AXDkBd8RrjcAXEhT04Fmqd,UgyyMnVhw8bw1XT9f_t4AaABAg.AXDkBd8RrjcAXEgP-3bk3v,fN9DcuyBY_M,True,author_753,2026-05-25T16:41:00Z,2026-05-25T16:41:00Z,1,​author_7502 quello che dico anch'io da quando sono cascate le torri la gente ha cominciato a nn avere più rispetto e più andiamo avanti e più è peggio l'ignoranza vince sempre sono d'accordo con te 👍🙋,UgyyMnVhw8bw1XT9f_t4AaABAg.AXDkBd8RrjcAXEgP-3bk3v,3,repubblica,author_753,0
UgyyMnVhw8bw1XT9f_t4AaABAg.AXDkBd8RrjcAXEjjQEw_59,UgyyMnVhw8bw1XT9f_t4AaABAg.AXDkBd8RrjcAXEgP-3bk3v,fN9DcuyBY_M,True,author_2270,2026-05-25T17:00:51Z,2026-05-25T17:01:19Z,1,​author_7503 poi ci hanno salvato sia  nella prima e nella seconda guerra mondiale,UgyyMnVhw8bw1XT9f_t4AaABAg.AXDkBd8RrjcAXEhT04Fmqd,4,repubblica,author_2270,1
UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXEHlANA6RI,UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDcnWG82od,fN9DcuyBY_M,True,author_2261,2026-05-26T00:00:00+00:00,,0,author_53 Faccia come crede. Chiunque può controllare e vedere se ho detto una balla.,UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDgV48xlLY,5,repubblica,author_2261,0
UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDuNJHbuJm,UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDcnWG82od,fN9DcuyBY_M,True,author_2271,2026-05-26T00:00:00+00:00,,0,"author_53 eri il diplomatico di Vannacci ? sto già vivendo sulla mia pelle il delirio della dittatura fondamentalista cristiana , come quella americana sostenitori di Trump",UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDgV48xlLY,5,repubblica,author_2271,1
UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDkiA-w2wy,UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDcnWG82od,fN9DcuyBY_M,True,author_53,2026-05-26T00:00:00+00:00,,0,​ author_2271 ti auguro di cuore di poter vivere in una dittatura fondamentalista islamica.,UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDcnWG82od,3,repubblica,author_53,1
UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDkEib8o-P,UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDcnWG82od,fN9DcuyBY_M,True,author_2271,2026-05-26T00:00:00+00:00,,1,"author_53 a me di quelli che credono che siccome eri ex diplomatico(si certo ci crediamo tutti) allora sei quello intelligente, ti lascio nella tua più totale ignoranza",UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDgV48xlLY,5,repubblica,author_2271,1
UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXEfiWH76Hf,UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDcnWG82od,fN9DcuyBY_M,True,author_2257,2026-05-26T00:00:00+00:00,,0,"author_53 Così secondo lei uno di sinistra sceglierebbe come proprio Avatar la bandiera Confederata? 🤣🤣🤣🤣
E poi ha anche il coraggio di accusarmi gratuitamente di ottusità e ignoranza; si guardi lei allo specchio piuttosto.
Nemmeno perdo tempo a rispondere seriamente a un IDIOTA del suo calibro....",UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDgV48xlLY,5,repubblica,author_2257,1
UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDifl6i-3z,UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDcnWG82od,fN9DcuyBY_M,True,author_2271,2026-05-26T00:00:00+00:00,,2,"author_53 fino adesso l'unico paese al mondo che ha fatto un genocidio contro gl indiani sono gli americani , gli unici che hanno sganciato due bombe atomiche, sai cosa il tuo cervello si limita come all'asilo alla scelta del bello o cattivo, credimi prima di scrivere pensaci 100 volte, poi prendi in mano un libro  e leggilo almeno non dico di studiarlo , ti risulterebbe troppo difficile. ma almeno provaci e poi ti rendi conto delle boiate che hai scritto. poi se proprio non ce la fai ti faccio un disegnino che lo capisce anche un bambino all'asilo",UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDgV48xlLY,5,repubblica,author_2271,1
UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXETUN7_3sz,UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDcnWG82od,fN9DcuyBY_M,True,author_2271,2026-05-26T00:00:00+00:00,,0, author_2261  bene dicci come ti chiami e in che anno hai lavorato come console dove e in che periodo,UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDfWeojLAc,4,repubblica,author_2271,0
UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDjYOFRfSc,UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDcnWG82od,fN9DcuyBY_M,True,author_53,2026-05-26T00:00:00+00:00,,0,​ author_2271 ho settant'anni ex diplomatico e i ridicoli commenti di ragazzini ignoranti che credono di essere i giudici morali e giustizieri in nome dei diritti di dittature sanguinarie confermano solo il loro  subdolo fanatismo alienazione e parassitismo.,UgxN02caOLwVnLlxhxp4AaABAg.AXDbZwBPKSqAXDcnWG82od,3,repubblica,author_53,1
UgyK8W_KUNr7QqpVYg54AaABAg,,fN9DcuyBY_M,False,author_215,2026-05-26T05:04:14Z,2026-05-26T05:04:14Z,1,"Qualsiasi patto garantira' a Israele diritto di difesaaa???
ALLA FACCIA DELLA DIFESA‼️",,0,repubblica,author_215,1
Ugxdu8Y6e-H9bZLhtGh4AaABAg.AXDgPs_hb6yAXGL1FE1tU8,Ugxdu8Y6e-H9bZLhtGh4AaABAg,fN9DcuyBY_M,True,author_2272,2026-05-26T07:54:42Z,2026-05-26T07:54:42Z,0,basta parole BOMBE per spianare sti beduini,Ugxdu8Y6e-H9bZLhtGh4AaABAg,1,repubblica,author_2272,1
