comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,label
UgxBm-3rNFxkkoLo2lN4AaABAg,,2zQ2rvy0DZo,False,author_5548,2026-05-24T16:29:32Z,2026-05-24T16:31:13Z,1,"Cioè, fammi capire..il frigorifero era appeso al muro??",,0,ilmessaggero,author_5548,0
UgykGzQMUCUAidi-r9l4AaABAg,,2zQ2rvy0DZo,False,author_3332,2026-05-24T16:55:05Z,2026-05-24T16:55:05Z,0,Ma t'ha spaccato ?😂,,0,ilmessaggero,author_3332,1
Ugy8LuWGEHUeKIXmo1h4AaABAg,,2zQ2rvy0DZo,False,author_5549,2026-05-24T17:00:21Z,2026-05-24T17:02:45Z,1,Bah.270 chili.,,0,ilmessaggero,author_5549,0
UgxwGq5wXcp34Yz3dGh4AaABAg,,2zQ2rvy0DZo,False,author_5550,2026-05-24T17:21:44Z,2026-05-24T17:21:44Z,1,Forse era una cella frigorifera😂😂😂😂😂,,0,ilmessaggero,author_5550,1
UgzxWDkx5nB6OPhnj7x4AaABAg,,2zQ2rvy0DZo,False,author_3285,2026-05-24T17:34:24Z,2026-05-24T17:34:24Z,0,"Ma dovevi rimanerci sotto quel frigo, almeno la finisci di dire menzogne quotidiane",,0,ilmessaggero,author_3285,1
UgwoSWPZQCmki_Df-Qp4AaABAg,,2zQ2rvy0DZo,False,author_5551,2026-05-24T17:37:36Z,2026-05-24T17:37:36Z,1,Ma chi ci crede nn ti darei nemmeno un rotolo di carta igienica nn sapete più cosa inventare,,0,ilmessaggero,author_5551,1
UgzobekBadneAduXr2d4AaABAg,,2zQ2rvy0DZo,False,author_66,2026-05-24T18:00:36Z,2026-05-24T18:00:36Z,4,Ma che frigo è che si ribalta?,,0,ilmessaggero,author_66,0
UgzrdzZiSFHUP4zUpG94AaABAg,,2zQ2rvy0DZo,False,author_5552,2026-05-24T18:06:49Z,2026-05-24T18:06:49Z,0,Peccato il frigo non abbia fatto il suo dovere,,0,ilmessaggero,author_5552,1
UgwTzaXaa5eQD8lD7kF4AaABAg,,2zQ2rvy0DZo,False,author_4194,2026-05-24T18:11:29Z,2026-05-24T18:13:56Z,0,"L'attrice e nota influencer americana Laura Clery è rimasta coinvolta in questo gravissimo incidente domestico nei giorni scorsi. 

The Guardian
 +1
## I dettagli della vicenda
L'incidente si è verificato a maggio 2026 mentre la creator digitale si trovava in casa da sola con i suoi due figli piccoli. 

The Guardian
 +1
La dinamica: Il figlio maggiore di 7 anni (affetto da autismo) ha provato ad arrampicarsi sul grande frigorifero a doppia porta in acciaio inossidabile. Vedendo l'elettrodomestico oscillare, la Clery è intervenuta per spingerlo indietro e rimetterlo in sicurezza, ma il frigorifero (dal peso di circa 600 libbre, ossia circa 270 chili) le è crollato addosso.
L'intrappolamento: L'attrice è rimasta completamente schiacciata e bloccata contro l'isola della cucina. Ha dichiarato di aver vissuto momenti di puro terrore perché faticava a respirare e temeva di perdere conoscenza davanti ai bambini.
I soccorsi: Fortunatamente aveva il telefono in tasca ed è riuscita a chiamare i servizi di emergenza. I vigili del fuoco sono intervenuti tempestivamente per sollevarlo e liberarla.
Le condizioni mediche: Nonostante il forte dolore alla schiena e al bacino, miracolosamente non ha riportato fratture ossee ed è stata dimessa dall'ospedale dopo i controlli. 

Entertainment Weekly
 +6
L'accusa agli installatori
Come riportato anche dal titolo nello screenshot de Il Messaggero, Laura Clery ha espresso la forte intenzione di fare causa alla ditta di installazione. L'ex marito Stephen Hilton ha spiegato che il frigorifero era stato montato di recente e che, delle otto viti di sicurezza necessarie per ancorarlo saldamente alla parete, gli operai ne avevano inserite soltanto due, configurando una gravissima negligenza. 

People.com
 +4
Se desideri approfondire l'argomento, fammi sapere se vuoi dettagli su come l'attrice stia affrontando la convalescenza o sulle reazioni della sua community ai video pubblicati dall'ambulanza.",,0,ilmessaggero,author_4194,0
UgyCeN0an-YZndi7hr54AaABAg,,2zQ2rvy0DZo,False,author_5553,2026-05-24T18:24:51Z,2026-05-24T18:24:51Z,0,Era montat pe tavan?,,0,ilmessaggero,author_5553,0
UgyGo9QMy3K0R1V-1xV4AaABAg,,2zQ2rvy0DZo,False,author_2715,2026-05-24T18:29:21Z,2026-05-24T18:29:21Z,1,Balle 😂,,0,ilmessaggero,author_2715,0
UgwHNO1SjxoCd2_t_2d4AaABAg,,2zQ2rvy0DZo,False,author_5554,2026-05-24T18:31:25Z,2026-05-24T18:31:25Z,1,Si 270 kg di frigorifero 😂,,0,ilmessaggero,author_5554,1
Ugy2XXDrolE5bmEI8X14AaABAg,,2zQ2rvy0DZo,False,author_636,2026-05-24T18:48:20Z,2026-05-24T18:48:20Z,0,Stai attenta no????,,0,ilmessaggero,author_636,0
UgyjpXH-wUKkKJHJkk54AaABAg.AXBvVZBL8YCAXCN6IKZ7a5,UgyjpXH-wUKkKJHJkk54AaABAg,2zQ2rvy0DZo,True,author_4625,2026-05-24T18:55:55Z,2026-05-24T18:55:55Z,0,Che doveva fare sul frigo,UgyjpXH-wUKkKJHJkk54AaABAg,1,ilmessaggero,author_4625,1
UgyAo6L6QhswH7u_kCd4AaABAg,,2zQ2rvy0DZo,False,author_5555,2026-05-24T19:01:51Z,2026-05-24T19:01:51Z,1,"Che frigo è...
270 kg 
Cede pure  il solaio",,0,ilmessaggero,author_5555,0
UgxL9PaUWK_m4zLMp9h4AaABAg,,2zQ2rvy0DZo,False,author_5312,2026-05-24T19:14:31Z,2026-05-24T19:14:31Z,0,🙄,,0,ilmessaggero,author_5312,0
Ugy62pcjl2n0BOcDe2J4AaABAg.AXC-1dD_D_eAXCPWue5ndd,Ugy62pcjl2n0BOcDe2J4AaABAg,2zQ2rvy0DZo,True,author_5556,2026-05-24T19:17:01Z,2026-05-24T19:17:01Z,5,"Negli USA hanno dei seri problemi ""mentali""...sul manuale utente delle Lavatrici trovi spiegato che non devi lavarci il gatto ...che il microonde non serve per asciugarlo ...perchè qualche giudice ha dato ragione a qualche deficente che lo aveva fatto.",Ugy62pcjl2n0BOcDe2J4AaABAg,1,ilmessaggero,author_5556,1
UgyjpXH-wUKkKJHJkk54AaABAg.AXBvVZBL8YCAXCPgSmlLAb,UgyjpXH-wUKkKJHJkk54AaABAg,2zQ2rvy0DZo,True,author_5556,2026-05-24T19:18:28Z,2026-05-24T19:18:28Z,1,Per essere precisi più è grande più è stabile. Comunque loro hanno tutto in misura doppia.,UgyjpXH-wUKkKJHJkk54AaABAg,1,ilmessaggero,author_5556,0
UgxcUr1_jxKgrjxXgN94AaABAg,,2zQ2rvy0DZo,False,author_5207,2026-05-24T19:21:42Z,2026-05-24T19:21:42Z,0,"Causa a chi😅😅😅😅😅 serve una presa  il frigo timane in piedi da solo ,non e ci sei salita su?????",,0,ilmessaggero,author_5207,1
Ugy9Ggn2T9SXXVmD7PF4AaABAg.AXC4BfLixnXAXCReWfs8Ua,Ugy9Ggn2T9SXXVmD7PF4AaABAg,2zQ2rvy0DZo,True,author_4960,2026-05-24T19:35:40Z,2026-05-24T19:35:40Z,1,"Ma mi sa che stava sospeso perché un frigorifero ha comunque una bella base, come fa a caderti addosso? È una libreria che è larga e poco profonda...",Ugy9Ggn2T9SXXVmD7PF4AaABAg,1,ilmessaggero,author_4960,0
UgyDzJVH1-L_9tr4xux4AaABAg,,2zQ2rvy0DZo,False,author_4960,2026-05-24T19:38:45Z,2026-05-24T19:39:40Z,8,"Ma, per esserle caduto addosso, doveva essere più largo che profondo. Tipo libreria. Se no non si capisce come un frigorifero possa perdere la propria stabilità e abbia bisogno di essere installato al muro. Mai visto un frigorifero installato al muro. Le librerie sì perché sono più larghe che profonde.. giuro non capisco.",,0,ilmessaggero,author_4960,0
Ugw4tPOxzIOFfW-YtC94AaABAg.AXC52-WNlplAXCSHRC2rIt,Ugw4tPOxzIOFfW-YtC94AaABAg,2zQ2rvy0DZo,True,author_4960,2026-05-24T19:41:07Z,2026-05-24T19:41:07Z,1,"Se clicchi sui tre puntini In alto, trovi tutto l'articolo e ti dice la dinamica.",Ugw4tPOxzIOFfW-YtC94AaABAg,1,ilmessaggero,author_4960,0
UgxBm-3rNFxkkoLo2lN4AaABAg.AXC6M8-NuXPAXCSOirUl_-,UgxBm-3rNFxkkoLo2lN4AaABAg,2zQ2rvy0DZo,True,author_4960,2026-05-24T19:42:08Z,2026-05-24T19:42:08Z,1,"L'ho pensato anch'io ma non credo. Penso sia un frigorifero più largo che profondo, per cui ha bisogno di essere fissato al muro come una libreria. Credo. D'altronde 270 kg",UgxBm-3rNFxkkoLo2lN4AaABAg,1,ilmessaggero,author_4960,0
UgxMD7P2V5mNAukkPKx4AaABAg,,2zQ2rvy0DZo,False,author_5557,2026-05-24T20:10:39Z,2026-05-24T20:10:39Z,9,Un frigorifero  da 270 kg? Una cella frigorifera vorrai dire!!!,,0,ilmessaggero,author_5557,0
Ugz_Osd0w9B3cWlMzLF4AaABAg,,2zQ2rvy0DZo,False,author_5558,2026-05-24T20:15:29Z,2026-05-24T20:15:29Z,0,Che genio!,,0,ilmessaggero,author_5558,1
UgxbrqM3rVGJDrmAkpB4AaABAg,,2zQ2rvy0DZo,False,author_5559,2026-05-24T21:05:00Z,2026-05-24T21:05:00Z,0,😳😳❤❤❤❤🙏🏻,,0,ilmessaggero,author_5559,0
UgzSpAc-f3uAjIhicSp4AaABAg,,2zQ2rvy0DZo,False,author_5560,2026-05-24T21:06:33Z,2026-05-24T21:06:33Z,0,"Guardate che è solo l'ennesima scusa per prendere like e consensi vari
..questa sta meglio di tutti qui😉
👎🏻👎🏻👎🏻",,0,ilmessaggero,author_5560,1
UgyE6qlQ8Pk9gQgSyZh4AaABAg.AXBwk5MpeWhAXCcijWvxX-,UgyE6qlQ8Pk9gQgSyZh4AaABAg,2zQ2rvy0DZo,True,author_5561,2026-05-24T21:21:06Z,2026-05-24T21:21:06Z,0,Infatti,UgyE6qlQ8Pk9gQgSyZh4AaABAg,1,ilmessaggero,author_5561,0
Ugx3YtSAIqIsZTOcgAp4AaABAg,,2zQ2rvy0DZo,False,author_5562,2026-05-24T21:44:14Z,2026-05-24T21:44:14Z,0,"La panda pesa di meno...!
Te lo portano a casa con un autotreno?
Serve per conservare un ippopotamo?

Purtroppo é storia vera, il figlio stava giocando su questo frigo gigante all'americana..se sbilanciato...e purtroppo.
Questi giganti hanno bisogno di essere messi in sicurezza A parete ma qualcosa é andata storta......",,0,ilmessaggero,author_5562,0
UgyjpXH-wUKkKJHJkk54AaABAg.AXBvVZBL8YCAXCi8F1VJRy,UgyjpXH-wUKkKJHJkk54AaABAg.AXBvVZBL8YCAXCPgSmlLAb,2zQ2rvy0DZo,True,author_5051,2026-05-24T22:08:25Z,2026-05-24T22:08:25Z,0,​author_7197  anche loro sono doppi 😂😂,UgyjpXH-wUKkKJHJkk54AaABAg.AXBvVZBL8YCAXCPgSmlLAb,2,ilmessaggero,author_5051,0
Ugz2_XPJDIEgSXAuyGB4AaABAg,,2zQ2rvy0DZo,False,author_5563,2026-05-24T22:25:43Z,2026-05-24T22:25:43Z,1,altra fonte fatto quotidiano...il figlio di sette anni della creator e attrice americana si è arrampicato sul frigorifero facendolo inclinare...fai causa contro gli installatori certo,,0,ilmessaggero,author_5563,1
Ugxi8zndCbacDy3MH_14AaABAg,,2zQ2rvy0DZo,False,author_1717,2026-05-24T22:30:07Z,2026-05-24T22:30:07Z,0,Ogni scusa è buona,,0,ilmessaggero,author_1717,0
Ugy9Ggn2T9SXXVmD7PF4AaABAg.AXC4BfLixnXAXDVJDRoOHu,Ugy9Ggn2T9SXXVmD7PF4AaABAg.AXC4BfLixnXAXCReWfs8Ua,2zQ2rvy0DZo,True,author_5556,2026-05-25T05:26:49Z,2026-05-25T05:26:49Z,0,"​author_7198 ""sospende"" un frigo da 270 kg. ma nemmeno da 170 . Ma ti oare che una youtuber sia credibile? Questa dichiara di aver rischiato di morure schiaccuata ...e fa un video mentre la portano in ospedale?",Ugy9Ggn2T9SXXVmD7PF4AaABAg.AXC4BfLixnXAXCReWfs8Ua,2,ilmessaggero,author_5556,1
UgyE6qlQ8Pk9gQgSyZh4AaABAg.AXBwk5MpeWhAXDViPreTB-,UgyE6qlQ8Pk9gQgSyZh4AaABAg,2zQ2rvy0DZo,True,author_5556,2026-05-25T05:30:24Z,2026-05-25T05:30:24Z,0,"Esistono frigoriferi extra-size ...e costo.
Ne ho visto uno da un collega anni fa da 25mila Euro.",UgyE6qlQ8Pk9gQgSyZh4AaABAg,1,ilmessaggero,author_5556,0
Ugz2_XPJDIEgSXAuyGB4AaABAg.AXCk7-lciQRAXDYn6h4Bdt,Ugz2_XPJDIEgSXAuyGB4AaABAg,2zQ2rvy0DZo,True,author_5564,2026-05-25T05:57:15Z,2026-05-25T05:57:15Z,0,ah ah giusto ...,Ugz2_XPJDIEgSXAuyGB4AaABAg,1,ilmessaggero,author_5564,0
Ugw9YidLlnb1ShMzJJN4AaABAg,,2zQ2rvy0DZo,False,author_2735,2026-05-25T07:37:10Z,2026-05-25T07:37:10Z,0,"Sì, ma hanno installato un frigorifero, mica una parete da arrampicata...",,0,ilmessaggero,author_2735,0
UgwEmqR9ZzOi2maVDaB4AaABAg,,2zQ2rvy0DZo,False,author_5565,2026-05-25T07:49:24Z,2026-05-25T07:49:24Z,0,Ti butti giù dal burrone in macchina a chi fai causa ? Alla casa automobilistica o al comune che gestisce quella strada 😂😂😂😂😂😂😂😂,,0,ilmessaggero,author_5565,1
UgwsRR5-1PPvXUZvp0V4AaABAg,,2zQ2rvy0DZo,False,author_5566,2026-05-25T07:51:53Z,2026-05-25T07:51:53Z,0,"Ma se sei rincoglionita, devi fare causa a te stessa semmai😅🤌🏼",,0,ilmessaggero,author_5566,1
UgxKOAy4WspdA0nNhMp4AaABAg,,2zQ2rvy0DZo,False,author_5567,2026-05-25T08:00:58Z,2026-05-25T08:00:58Z,0,270 kg?,,0,ilmessaggero,author_5567,0
UgzlGQudT8T3TB1YSnd4AaABAg,,2zQ2rvy0DZo,False,author_5568,2026-05-25T08:02:59Z,2026-05-25T08:02:59Z,1,"270 kg di belinate , neanche le pompe di calore pesano tanto così..... 😂😂😂😂",,0,ilmessaggero,author_5568,1
Ugy62pcjl2n0BOcDe2J4AaABAg.AXC-1dD_D_eAXDnS5XMDGn,Ugy62pcjl2n0BOcDe2J4AaABAg.AXC-1dD_D_eAXCPWue5ndd,2zQ2rvy0DZo,True,author_5569,2026-05-25T08:14:03Z,2026-05-25T08:14:03Z,0,​author_7199 😮??? Ma son via di tesra proprio...,Ugy62pcjl2n0BOcDe2J4AaABAg.AXC-1dD_D_eAXCPWue5ndd,2,ilmessaggero,author_5569,0
Ugz0_3L5qv0zh7bC9mR4AaABAg,,2zQ2rvy0DZo,False,author_3882,2026-05-25T08:32:18Z,2026-05-25T08:32:18Z,0,E chi è?,,0,ilmessaggero,author_3882,0
UgwNcnMf1S4LUBSMFRB4AaABAg,,2zQ2rvy0DZo,False,author_5372,2026-05-25T08:33:59Z,2026-05-25T08:33:59Z,0,Se vai a sbattere contro un muro con la macchina fai causa a chi ha costruito il muro o alla casa costruttrice  della tua auto? 😂😂😂😂😂,,0,ilmessaggero,author_5372,1
UgziKxkGJvbJTuNkHbZ4AaABAg,,2zQ2rvy0DZo,False,author_4282,2026-05-25T08:40:11Z,2026-05-25T08:40:11Z,0,1 minuto di silenzio per il frigo,,0,ilmessaggero,author_4282,1
Ugwf8M9Ttvlt4rob2cN4AaABAg,,2zQ2rvy0DZo,False,author_5201,2026-05-25T08:41:11Z,2026-05-25T08:41:11Z,0,Scusa perché dove stava sto frigorifero? Appeso al muro?,,0,ilmessaggero,author_5201,0
UgxU84vL5S5hQ8hsN4d4AaABAg,,2zQ2rvy0DZo,False,author_5570,2026-05-25T08:42:02Z,2026-05-25T08:42:02Z,0,Esistono anche i frigoriferi più piccoli e meno pesanti.,,0,ilmessaggero,author_5570,0
Ugzzd0kJj0U6XaMI1-R4AaABAg.AXBuXcZ_5e3AXDsxi3uQj5,Ugzzd0kJj0U6XaMI1-R4AaABAg,2zQ2rvy0DZo,True,author_5248,2026-05-25T09:02:12Z,2026-05-25T09:02:12Z,0,Il fatto è che spendono un sacco di soldi di avvocati e poi ci rimettono anche,Ugzzd0kJj0U6XaMI1-R4AaABAg,1,ilmessaggero,author_5248,0
UgxbeGemT_ap4NlPRJd4AaABAg,,2zQ2rvy0DZo,False,author_5571,2026-05-25T09:04:21Z,2026-05-25T09:04:21Z,0,😂,,0,ilmessaggero,author_5571,0
Ugwtl-Fs_BqtxVtnCwN4AaABAg,,2zQ2rvy0DZo,False,author_5466,2026-05-25T09:21:50Z,2026-05-25T09:21:50Z,0,Ecco come purtroppo la vita ti può cambiare da un momento all' altro,,0,ilmessaggero,author_5466,0
Ugyh5BFVj5_ncK3YxP94AaABAg,,2zQ2rvy0DZo,False,author_5572,2026-05-25T10:20:26Z,2026-05-25T10:20:26Z,0,L'unica cosa che mi viene in mente e dire una cosa...IDIOTA.!!!!!,,0,ilmessaggero,author_5572,1
UgyjpXH-wUKkKJHJkk54AaABAg.AXBvVZBL8YCAXE25JPSPrT,UgyjpXH-wUKkKJHJkk54AaABAg.AXBvVZBL8YCAXCi8F1VJRy,2zQ2rvy0DZo,True,author_5573,2026-05-25T10:30:46Z,2026-05-25T10:30:46Z,0,"author_5051… non tutto, il cervello di sicuro no 🤷‍♂️",UgyjpXH-wUKkKJHJkk54AaABAg.AXBvVZBL8YCAXCi8F1VJRy,3,ilmessaggero,author_5573,1
UgzaJU8ictegm6evOap4AaABAg,,2zQ2rvy0DZo,False,author_5574,2026-05-25T10:51:39Z,2026-05-25T10:51:39Z,0,Era montata su di una motrice?,,0,ilmessaggero,author_5574,0
Ugy33i5AY89q6kHA8bJ4AaABAg,,2zQ2rvy0DZo,False,author_5575,2026-05-25T10:59:28Z,2026-05-25T10:59:28Z,0,Godo....,,0,ilmessaggero,author_5575,1
Ugy62pcjl2n0BOcDe2J4AaABAg.AXC-1dD_D_eAXEA6heXr3r,Ugy62pcjl2n0BOcDe2J4AaABAg.AXC-1dD_D_eAXDnS5XMDGn,2zQ2rvy0DZo,True,author_5556,2026-05-25T11:40:51Z,2026-05-25T19:25:19Z,0,"​​author_7200 andai la prima volta nel '97 a trovare un amico compaesano...oltre alle citate mi raccontò che nelle abitazioni locate mettevano la moquette perché i Giudici davano ragione agli inquilini, se scivolavano, perché non c'erano cartelli che spiegavano che il pavimento in ceramica ê scivoloso.
Fuori non si contavano le segnalazioni di ""attenzione al gradino, alla testa etc. per qualsiasi minimo ostacolo comunque visibile""
In un viaggio successivo ebbi bisogno di un medico per la compagna febbricitante...preso l'elenco telefonico rimasi basito: in copertina vi era prima la pubblicità di medici che venivano a domicilio e subito a fianco quella di avvocati pronti a rappresentarti se ritenevi che un medico avesse commesso errori nella diagnosi.
PS. Mai andare negli USA senza una polizza ""globale"".",Ugy62pcjl2n0BOcDe2J4AaABAg.AXC-1dD_D_eAXDnS5XMDGn,3,ilmessaggero,author_5556,0
Ugyomw7oUOxnJA9d30l4AaABAg,,2zQ2rvy0DZo,False,author_5576,2026-05-25T11:43:46Z,2026-05-25T11:43:46Z,0,Il frigo non ha mica i piedi che si sposta da solo🤣,,0,ilmessaggero,author_5576,0
UgwwMZhVPTsuj7soNVN4AaABAg,,2zQ2rvy0DZo,False,author_1700,2026-05-25T11:55:01Z,2026-05-25T11:55:01Z,0,270 kg è il peso di  manzo di un anno 😂,,0,ilmessaggero,author_1700,0
UgwxcO3SEWJsH1nghsN4AaABAg,,2zQ2rvy0DZo,False,author_5577,2026-05-25T12:08:56Z,2026-05-25T12:08:56Z,0,Se compravi un frigoda camper 100 litri non succedeva! Coglioneee,,0,ilmessaggero,author_5577,1
Ugzu15rYsLVfg-Leq_94AaABAg,,2zQ2rvy0DZo,False,author_5578,2026-05-25T12:22:43Z,2026-05-25T12:22:43Z,0,Dov'era montato sul tetto,,0,ilmessaggero,author_5578,1
Ugye6YdEo9QlkD9iXR94AaABAg,,2zQ2rvy0DZo,False,author_5447,2026-05-25T14:42:04Z,2026-05-25T14:42:04Z,0,😢😮,,0,ilmessaggero,author_5447,0
Ugy62pcjl2n0BOcDe2J4AaABAg.AXC-1dD_D_eAXEbR_eJ9hu,Ugy62pcjl2n0BOcDe2J4AaABAg.AXC-1dD_D_eAXDnS5XMDGn,2zQ2rvy0DZo,True,author_5569,2026-05-25T15:48:22Z,2026-05-25T15:48:22Z,0,"​author_5556😮😮😮😮😮😮😮😮 mamma mia, grazie delle dritte allora😅 volevo farci un viaggio...",Ugy62pcjl2n0BOcDe2J4AaABAg.AXC-1dD_D_eAXEA6heXr3r,4,ilmessaggero,author_5569,0
UgxSv2W0U27HUOiUkRZ4AaABAg,,2zQ2rvy0DZo,False,author_5579,2026-05-25T17:23:44Z,2026-05-25T17:23:44Z,1,"Sembra sempre che rischino la vita, ma il tempo per un selfie, una stories, un post, lo trovano sempre😂😂😂😂😂😂😂aaaaaaa cazzara",,0,ilmessaggero,author_5579,1
Ugz69TUuUP9P_80QT0R4AaABAg,,2zQ2rvy0DZo,False,author_5580,2026-05-25T18:02:42Z,2026-05-25T18:02:42Z,0,La sosia di Ilary?,,0,ilmessaggero,author_5580,1
