comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,label
Ugxae0bQVIeYQZ8w8Xx4AaABAg.AX6oEaBjxQMAX8kJ3tC-WQ,Ugxae0bQVIeYQZ8w8Xx4AaABAg.AX6oEaBjxQMAX8jAzHv5PV,3VlhooAUxEI,True,author_6048,2026-05-24T00:00:00+00:00,,0, author_6051 se hai un padre italiano la acquisisci alla nascita,Ugxae0bQVIeYQZ8w8Xx4AaABAg.AX6oEaBjxQMAX8jAzHv5PV,3,ilmessaggero,author_6048,0
Ugxae0bQVIeYQZ8w8Xx4AaABAg.AX6oEaBjxQMAX8kejg4jf-,Ugxae0bQVIeYQZ8w8Xx4AaABAg.AX6oEaBjxQMAX8jAzHv5PV,3VlhooAUxEI,True,author_6051,2026-05-24T00:00:00+00:00,,1,​ author_6048 On s'en fou,Ugxae0bQVIeYQZ8w8Xx4AaABAg.AX6oEaBjxQMAX8jAzHv5PV,3,ilmessaggero,author_6051,1
UgznscUArjXHnM8u6tt4AaABAg,,3VlhooAUxEI,False,author_4174,2026-05-24T01:37:31Z,2026-05-24T01:40:56Z,0,"sará anche italiano, ma con mentalitá islamica.. l islam é l unica religione al mondo che predica odio e violenza.. dovrebbe essere bandita. e anche dovrebbero essere allontanati dalla politica chi é  loro favore.",,0,ilmessaggero,author_4174,1
UgyHd4TFGNFtq6nzEdB4AaABAg,,3VlhooAUxEI,False,author_4964,2026-05-24T03:19:39Z,2026-05-24T03:19:39Z,0,"Gli italiani complici con Hitler, dichiararono la guerra al mondo intero.
Il 🦁 LEONE XIV° va in Africa, per superare i 2 miliardi di cristiani. Qui nei commenti non ce nente di cristiano.",,0,ilmessaggero,author_4964,1
Ugz6i8mNT4T29sC2epV4AaABAg,,3VlhooAUxEI,False,author_6054,2026-05-24T08:02:26Z,2026-05-24T08:02:26Z,0,Mai visto un italiano mussulmano,,0,ilmessaggero,author_6054,1
Ugzc0Jtu2rCIAzYAO4x4AaABAg.AX8Dbm0DrmuAXBT5QRE2cx,Ugzc0Jtu2rCIAzYAO4x4AaABAg,3VlhooAUxEI,True,author_6055,2026-05-24T10:28:59Z,2026-05-24T10:28:59Z,0,Dillo alla Minetti va,Ugzc0Jtu2rCIAzYAO4x4AaABAg,1,ilmessaggero,author_6055,1
UgwOYSQwl-ltF_bCfVh4AaABAg,,3VlhooAUxEI,False,author_6056,2026-05-24T20:22:09Z,2026-05-24T20:22:09Z,0,😂 ko,,0,ilmessaggero,author_6056,1
Ugxae0bQVIeYQZ8w8Xx4AaABAg.AX6oEaBjxQMAXBAgHJbycx,Ugxae0bQVIeYQZ8w8Xx4AaABAg,3VlhooAUxEI,True,author_6052,2026-05-25T00:00:00+00:00,,0,Giusta osservazione...! 👍👏,Ugxae0bQVIeYQZ8w8Xx4AaABAg,1,ilmessaggero,author_6052,0
Ugxae0bQVIeYQZ8w8Xx4AaABAg.AX6oEaBjxQMAXBV_LjCF_N,Ugxae0bQVIeYQZ8w8Xx4AaABAg.AX6oEaBjxQMAXBT165deIH,3VlhooAUxEI,True,author_6043,2026-05-25T00:00:00+00:00,,1,E quindi?che c'entra?se capitava il contrario...un bambino  nasce in Marocco da famiglia italiana vuol dire che ha sangue marocchino?lo avrebbero linciato sul posto senza fare uscire la notizia sui giornali..altro che.... bisogna saper rispettare le regole del posto dove si vive....,Ugxae0bQVIeYQZ8w8Xx4AaABAg.AX6oEaBjxQMAXBT165deIH,2,ilmessaggero,author_6043,1
Ugxae0bQVIeYQZ8w8Xx4AaABAg.AX6oEaBjxQMAXBT165deIH,Ugxae0bQVIeYQZ8w8Xx4AaABAg,3VlhooAUxEI,True,author_6055,2026-05-25T00:00:00+00:00,,0,"Dillo a tutti gli italiani che sono nati negli USA, gli italiani sono ovunque nel mondo, perfino nel posto più sperduto ci sarà sempre un italiano.",Ugxae0bQVIeYQZ8w8Xx4AaABAg,1,ilmessaggero,author_6055,0
UgwH-0uMT-0kspDInUV4AaABAg,,3VlhooAUxEI,False,author_3826,2026-05-25T14:34:02Z,2026-05-25T14:34:02Z,0,Essere italiano non c’entra nulla col nascere in Italia. Basta dire questa aberrazione. Siamo un popolo millenario e straordinario e forse il primo a poter vantare caratteristiche eccezionali e che vengono dalla storia che abbiamo….un marocchino o qualsivoglia altra nazionalità che nasce in Italia da genitori immigrati NON È ITALIANO.,,0,ilmessaggero,author_3826,1
Ugw254wP51KVZVkTjZ14AaABAg,,3VlhooAUxEI,False,author_129,2026-05-26T08:42:52Z,2026-05-26T08:42:52Z,0,"Ma crepa te e l'avvocato che tenta di, difendere l'indifendibile",,0,ilmessaggero,author_129,1
Ugz4FOD9DF75UEa8Q554AaABAg,,3VlhooAUxEI,False,author_4857,2026-05-26T08:58:14Z,2026-05-26T08:58:14Z,0,Tutta colpa dell'ignoranza e del razzismo che c'è in Italia..,,0,ilmessaggero,author_4857,1
UgzGegmeVO4yhLOWFbd4AaABAg,,3VlhooAUxEI,False,author_6057,2026-05-26T21:27:21Z,2026-05-26T21:27:21Z,0,Se fosse italiano amerebbe l’italia questa frccia umana cosi’ come gli altri musulmani.,,0,ilmessaggero,author_6057,1
