comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,label
Ugww_030iFhtEBwkkR54AaABAg,,P9GHDc1G1CY,False,author_3528,2026-05-21T07:05:40Z,2026-05-21T07:05:40Z,9,Ben Gvir ha fatto bene,,0,corriere_della_sera,author_3528,1
UgzqzVm8Fz8air80aVB4AaABAg,,P9GHDc1G1CY,False,author_3721,2026-05-21T07:05:53Z,2026-05-21T07:05:53Z,3,"Io spazzerei via semplicemente Israele, Usa e Germania. Sarebbe una vita migliore.",,0,corriere_della_sera,author_3721,1
UgyjOzISvktwz3CVOPZ4AaABAg,,P9GHDc1G1CY,False,author_3722,2026-05-21T07:17:17Z,2026-05-21T07:17:17Z,0,Buttate la chiave.,,0,corriere_della_sera,author_3722,1
UgxnpLZWrudsVzXtNiR4AaABAg,,P9GHDc1G1CY,False,author_3723,2026-05-21T07:18:00Z,2026-05-21T07:18:00Z,23,Se stavano a casa loro che di problemi ce ne sono di sicuro forse era meglio non mi fanno nessuna pena anzi ancora troppo poco a dimenticavo peccato non ci fosse la salis🥅,,0,corriere_della_sera,author_3723,1
UgzQSexgMAvB6tIigrp4AaABAg.AX3K-8d-HJkAX3QUq1xvwq,UgzQSexgMAvB6tIigrp4AaABAg.AX3K-8d-HJkAX3MTuXVHIR,P9GHDc1G1CY,True,author_2104,2026-05-21T07:32:19Z,2026-05-21T08:09:18Z,0,"​​author_3719  Gaza è nel mio cuore! Bisogna scuotere le coscienze soprattutto l'indifferenza dei governi internazionali,  a cui non interessa niente del popolo palestinese, ora distrutto anche dagli stenti!",UgzQSexgMAvB6tIigrp4AaABAg.AX3K-8d-HJkAX3MTuXVHIR,2,corriere_della_sera,author_2104,0
UgyTSMJAquuyxXPL2Hd4AaABAg,,P9GHDc1G1CY,False,author_3724,2026-05-21T07:39:13Z,2026-05-21T07:39:57Z,15,"Questi sono gli attivisti amici di Hamas, Putin, Pasdaran, Maduro etc. che le Tv italiane vogliono far passare per societa' civile... personcine qualunque, ma dove ???",,0,corriere_della_sera,author_3724,1
UgylpoACd-Ilfm5LQG94AaABAg.AX3L33H4xcjAX3SKTKY63E,UgylpoACd-Ilfm5LQG94AaABAg,P9GHDc1G1CY,True,author_3725,2026-05-21T07:48:22Z,2026-05-21T07:48:22Z,3,"A vedere dalla tua grammatica, devi essere quasi sicuramente un esperto di politica estera medio-orientale. Uno di quelli che sa zero della storia e tutto sui motti dei social",UgylpoACd-Ilfm5LQG94AaABAg,1,corriere_della_sera,author_3725,1
UgzlO0xG0yE6HWAZljB4AaABAg,,P9GHDc1G1CY,False,author_3726,2026-05-21T07:56:34Z,2026-05-21T07:56:34Z,1,Ormai Israele è fuori di sé sono tutti impazziti un grande popolo ridotto così...........,,0,corriere_della_sera,author_3726,1
Ugz5fZta9s8km9G8--14AaABAg,,P9GHDc1G1CY,False,author_2705,2026-05-21T08:08:06Z,2026-05-21T08:08:06Z,0,Tango della luna io spazzerei te corea del nord Cina Venezuela Russia cuba Cambogia  è Iran vergognati comunista,,0,corriere_della_sera,author_2705,1
UgxHG7pukExsj0VWxmN4AaABAg,,P9GHDc1G1CY,False,author_3727,2026-05-21T08:09:23Z,2026-05-21T08:09:23Z,1,Meloni cara con chi ti sei messa??😂,,0,corriere_della_sera,author_3727,1
UgwMZ5iNVMOzp5_yl-J4AaABAg,,P9GHDc1G1CY,False,author_3728,2026-05-21T08:19:38Z,2026-05-21T08:20:45Z,0,"Lo scrivo in maiuscolo NAZISTI
Sì credono razza superiore 
Conosciamo già un personaggio 
Ironia della sorte da vittime a carnefici",,0,corriere_della_sera,author_3728,1
Ugw7iDx0Z1s0pHPQt2p4AaABAg,,P9GHDc1G1CY,False,author_3729,2026-05-21T08:19:50Z,2026-05-21T08:19:50Z,0,Israele paese da estirpare dal mondo …a breve succederà di nuovo iniziando con i divieti nei locali e così via,,0,corriere_della_sera,author_3729,1
UgxOgm25ExtxtisjrE54AaABAg,,P9GHDc1G1CY,False,author_3730,2026-05-21T08:21:34Z,2026-05-21T08:21:34Z,16,Che bello piegato in adorazione ..manca solo il tappeto...bene cosi,,0,corriere_della_sera,author_3730,1
UgzueDyknoAd2EsLS9F4AaABAg,,P9GHDc1G1CY,False,author_3731,2026-05-21T08:21:39Z,2026-05-21T08:21:39Z,6,"Appena l'America gli girerà le spalle, saranno tutti morti!",,0,corriere_della_sera,author_3731,1
UgzXeDCIbpV1a77kcz14AaABAg,,P9GHDc1G1CY,False,author_3730,2026-05-21T08:21:50Z,2026-05-21T08:21:50Z,11,Piegati,,0,corriere_della_sera,author_3730,1
UgzpFuCKwrgBHxo5ZlF4AaABAg,,P9GHDc1G1CY,False,author_3630,2026-05-21T08:26:56Z,2026-05-21T08:26:56Z,13,Hanno fatto bene,,0,corriere_della_sera,author_3630,1
UgynGiEVR2c8kEL_Map4AaABAg,,P9GHDc1G1CY,False,author_2706,2026-05-21T08:36:06Z,2026-05-21T08:36:06Z,0,Grazie israele di esistere,,0,corriere_della_sera,author_2706,0
UgxHG7pukExsj0VWxmN4AaABAg.AX3UjNHr0GHAX3Ym-UXxVt,UgxHG7pukExsj0VWxmN4AaABAg,P9GHDc1G1CY,True,author_2706,2026-05-21T08:44:42Z,2026-05-21T08:44:42Z,0,Si è messa con le persone perbene e non con questi bastardi proislamici,UgxHG7pukExsj0VWxmN4AaABAg,1,corriere_della_sera,author_2706,1
Ugz6594l9lHv9yGSJDF4AaABAg,,P9GHDc1G1CY,False,author_2258,2026-05-21T08:46:48Z,2026-05-21T08:46:48Z,5,Penso che treblinka era una buona soluzione ma Adolfo no e riuscito a finire,,0,corriere_della_sera,author_2258,1
UgyBR6t-a35t4nlfTzN4AaABAg,,P9GHDc1G1CY,False,author_3538,2026-05-21T08:51:22Z,2026-05-21T08:51:22Z,0,....legati come delle belle salamelle😂😂,,0,corriere_della_sera,author_3538,1
Ugxvs0ZI3Rm5WqjNpdt4AaABAg,,P9GHDc1G1CY,False,author_2774,2026-05-21T08:56:28Z,2026-05-21T08:56:28Z,0,Il mondo non dimentichera mai.,,0,corriere_della_sera,author_2774,0
Ugx2lodtelVs_WvfY7l4AaABAg,,P9GHDc1G1CY,False,author_3732,2026-05-21T09:15:24Z,2026-05-21T09:15:24Z,0,"Questi sono un governo criminale ano perso la memoria cosa passato in passato ,un deto popolare dice non fai a i altri cuelo non vuoi che ti fano a te . che vergogna di governo izraeliano.",,0,corriere_della_sera,author_3732,1
UgzqzVm8Fz8air80aVB4AaABAg.AX3NTLGwiNOAX3dxxN2STl,UgzqzVm8Fz8air80aVB4AaABAg,P9GHDc1G1CY,True,author_3658,2026-05-21T09:38:45Z,2026-05-21T09:38:45Z,0,E rinunciare alle auto tedesche? No. Mai.,UgzqzVm8Fz8air80aVB4AaABAg,1,corriere_della_sera,author_3658,0
UgwtXvxo6Nt2-wqg1J54AaABAg,,P9GHDc1G1CY,False,author_3733,2026-05-21T09:41:28Z,2026-05-21T09:41:28Z,0,"L""aspetto grave che mi sconvolge di più, oltre al  resto, è la donna poliziotto, che trascina il detenuto!!!
 Ancora oggi è la donna che educa, in un contesto così violento, è TERRIBILE la sua presenza!!!!
In sottofondo una musica, per rendere PIÙ SOFT L' ATMOSFERA!!!!
VERGOGNA!!!!!!",,0,corriere_della_sera,author_3733,1
UgxHG7pukExsj0VWxmN4AaABAg.AX3UjNHr0GHAX3gxHVwyVJ,UgxHG7pukExsj0VWxmN4AaABAg,P9GHDc1G1CY,True,author_706,2026-05-21T10:04:53Z,2026-05-21T10:04:53Z,2,E voi di sinistra con chi vi siete messi? 😂,UgxHG7pukExsj0VWxmN4AaABAg,1,corriere_della_sera,author_706,1
UgwM5wlub09760YsNQ94AaABAg,,P9GHDc1G1CY,False,author_3734,2026-05-21T10:24:25Z,2026-05-21T10:24:25Z,16,Sto ridendo anche io a vedervi trattati così. 😂😂😂😂,,0,corriere_della_sera,author_3734,1
UgxuJmXb39Ynwr-SqGJ4AaABAg,,P9GHDc1G1CY,False,author_3735,2026-05-21T10:27:31Z,2026-05-21T10:27:31Z,25,"TUTTI A PECORA.  VA BEE..., I GUSTI NON SI DISCUTONO......!!!",,0,corriere_della_sera,author_3735,1
UgzUtMZRQhcDQ1bnBXR4AaABAg,,P9GHDc1G1CY,False,author_3736,2026-05-21T10:51:30Z,2026-05-21T10:51:30Z,1,Nella vita cosa fanno questi attivisti ?,,0,corriere_della_sera,author_3736,0
UgyYW8JGr5S7Zcql-Pd4AaABAg,,P9GHDc1G1CY,False,author_3737,2026-05-21T11:33:33Z,2026-05-21T11:33:33Z,4,"È così che accolgono gli Italiani al estero ,invece noi in Italia come li accogliamo ,con i barconi , con i dottori li curiamo ecc.. è una vergogna",,0,corriere_della_sera,author_3737,1
Ugw90D40brz4qbcGErd4AaABAg,,P9GHDc1G1CY,False,author_3738,2026-05-21T11:51:18Z,2026-05-21T11:51:18Z,0,"Ho letto molti commenti che mi hanno stupito!
Dire ‘Israele ha fatto bene e basta’ è una semplificazione che non regge. Anche uno Stato in guerra ha obblighi precisi verso civili e attivisti disarmati, e non può ridurre tutto a logiche di sicurezza senza limiti.
La flotilla aveva uno scopo soprattutto politico e simbolico: attirare attenzione internazionale sulla situazione umanitaria di Gaza e sulla questione del blocco, non ‘attaccare Israele’ o fare operazioni militari. Si può essere d’accordo o no, ma è una forma di protesta, non terrorismo.
E soprattutto non si può ignorare il contesto più ampio: da anni ONU e ONG documentano in Cisgiordania e a Gaza restrizioni pesanti, espansione degli insediamenti, violenze e possibili violazioni del diritto internazionale. Non è una narrazione isolata o ideologica.",,0,corriere_della_sera,author_3738,0
Ugw90D40brz4qbcGErd4AaABAg.AX3t7mXsEu6AX3tj_YWiWh,Ugw90D40brz4qbcGErd4AaABAg,P9GHDc1G1CY,True,author_3739,2026-05-21T11:56:36Z,2026-05-21T11:56:36Z,2,Forse pensavano di far cambiare politica agli israeliani...😂😂😂😂,Ugw90D40brz4qbcGErd4AaABAg,1,corriere_della_sera,author_3739,1
UgyTSMJAquuyxXPL2Hd4AaABAg.AX3RHP6YRhpAX3vahhgNBN,UgyTSMJAquuyxXPL2Hd4AaABAg,P9GHDc1G1CY,True,author_3678,2026-05-21T12:12:52Z,2026-05-21T12:12:52Z,2,"Visto quanto generico e senza base il tuo commento, posso dire in maniera alteettanto generica che il governo di israele è sostenuta dai poteri bancari più potenti del mondo, dalle mafie, dal giro epstein, dalle lobby di Hollywood che diffondono propaganda, dalle lobby che tirano le fila negli usa, in uk, in Europa, dai ricatti ai politici e governanti, dai centri truffe che gestiscono, ma soprattutto dai centri di sicurezza informatica che gestiscono in loco o ad esempio attraverso aziende come palantier dove sono appena entrati a gamba tesa...eppure si dice che siano solo vittime innocenti.",UgyTSMJAquuyxXPL2Hd4AaABAg,1,corriere_della_sera,author_3678,1
Ugw90D40brz4qbcGErd4AaABAg.AX3t7mXsEu6AX3wAp6Ciuj,Ugw90D40brz4qbcGErd4AaABAg.AX3t7mXsEu6AX3tj_YWiWh,P9GHDc1G1CY,True,author_3678,2026-05-21T12:17:56Z,2026-05-21T12:17:56Z,0,"​author_7293 non hai letto quanto scritto. 
E aggiungo che stanno ottenendo qualcosa, e cioè attirare l'attenzione su certi comportamenti che non sono in linea con quelli che sono quelli occidentali. Queste scene stanno obbligando i governanti a reagire, lo fanno per finta perché non conviene loro, ma l' opinione pubblica ha modo di vedere questi trattamenti e capire che se fanno così verso persone catturate in acque internazionali, non armate, europee, figurati cosa fanno quando non possiamo vedere.",Ugw90D40brz4qbcGErd4AaABAg.AX3t7mXsEu6AX3tj_YWiWh,2,corriere_della_sera,author_3678,0
UgyYW8JGr5S7Zcql-Pd4AaABAg.AX3r5gD3tCbAX3wUABYZg_,UgyYW8JGr5S7Zcql-Pd4AaABAg,P9GHDc1G1CY,True,author_3678,2026-05-21T12:20:35Z,2026-05-21T12:20:35Z,1,Non capisco se non capisci le cose o se sei pagata per scrivere cose,UgyYW8JGr5S7Zcql-Pd4AaABAg,1,corriere_della_sera,author_3678,1
UgxvP0NGQ-z-vL1LgIt4AaABAg,,P9GHDc1G1CY,False,author_3740,2026-05-21T12:21:10Z,2026-05-21T12:23:59Z,0,"Non ho parole!
Purtroppo queste orrende e crudeli iniziative poi danno man forte ai terroristi islamici. 
Perché la gente non discerne, ma come il pendolo vanno da una parte o da quella opposta. 
Israele ha sostituito il regime nazista della seconda guerra mondiale, agendo finora come ha fatto contro il popolo palestinese. Al tempo stesso però, sta avanzando una islamizzazione preoccupante in occidente. 
Bisognerebbe trovare l'equilibrio necessario.",,0,corriere_della_sera,author_3740,1
Ugz369Q0ULbsuyhCLnl4AaABAg,,P9GHDc1G1CY,False,author_3678,2026-05-21T12:31:58Z,2026-05-21T12:31:58Z,0,"Non capisco se questi canale sia popolato da numerosi bots oppure se ci siano così tante persone incapaci di vedere.
Perché bisognerebbe essere in grado di usare gli occhi e avere il cervello che ti dice che queste scene sono sbagliate. Invece si vede solo una fazione, si mette il proprio odio per quella fazione dinnanzi al proprio giudizio di situazioni che non dovremmo giustificare a dei nostri pari.
Non so sona basita dai commenti di scherno, perché mi sembra che chi li scrive sia così colmo di propaganda da non essere in grado di vedere.",,0,corriere_della_sera,author_3678,0
UgwhWOsN6HfSWXoJq4N4AaABAg,,P9GHDc1G1CY,False,author_3741,2026-05-21T12:44:58Z,2026-05-21T12:44:58Z,12,"Se gli attivisti stavano a casa loro, questo non accadeva.",,0,corriere_della_sera,author_3741,0
UgxLMERMHX1EL9DzMUd4AaABAg,,P9GHDc1G1CY,False,author_3742,2026-05-21T13:13:36Z,2026-05-21T13:13:36Z,28,Vorrei capire... cosa si aspettava di diverso la Flottiglia.... ???,,0,corriere_della_sera,author_3742,0
UgyNWld6QsXib4EwI694AaABAg,,P9GHDc1G1CY,False,author_3742,2026-05-21T13:17:33Z,2026-05-21T13:17:33Z,17,Non conosco il Futuro... mi posso sbagliare... ritengo che ogni spedizione sarà trattata sempre peggio... !!!,,0,corriere_della_sera,author_3742,0
UgxLMERMHX1EL9DzMUd4AaABAg.AX41YZgDeB2AX47CRsmyAw,UgxLMERMHX1EL9DzMUd4AaABAg,P9GHDc1G1CY,True,author_3743,2026-05-21T14:03:01Z,2026-05-21T14:03:01Z,9,Pensavano di essere alla festa dell'unità a schiantarsi di birra e canne.,UgxLMERMHX1EL9DzMUd4AaABAg,1,corriere_della_sera,author_3743,1
UgyEC_T8XbS3OOavujx4AaABAg,,P9GHDc1G1CY,False,author_3744,2026-05-21T14:04:58Z,2026-05-21T14:04:58Z,10,Statevene a casa vostra 😂😂😂😂,,0,corriere_della_sera,author_3744,1
UgyTSMJAquuyxXPL2Hd4AaABAg.AX3RHP6YRhpAX4C9F9PdlX,UgyTSMJAquuyxXPL2Hd4AaABAg.AX3RHP6YRhpAX3vahhgNBN,P9GHDc1G1CY,True,author_3745,2026-05-21T14:46:16Z,2026-05-21T14:46:16Z,2,​author_7294 risposto a uno che ascolta solo vespa e compagnia bella.😂😂😂😮😊,UgyTSMJAquuyxXPL2Hd4AaABAg.AX3RHP6YRhpAX3vahhgNBN,2,corriere_della_sera,author_3745,0
UgwhWOsN6HfSWXoJq4N4AaABAg.AX3zGnmiHPcAX4DM4QK0C7,UgwhWOsN6HfSWXoJq4N4AaABAg,P9GHDc1G1CY,True,author_3678,2026-05-21T14:56:46Z,2026-05-21T14:56:46Z,0,"Quindi tu pensi che vada bene che accada. A chiunque. Anche a quelli che non vedi.
Attivisti, bambini, uomini, donne a caso, di qualsiasi religione  colore  provenienza. Basta solo che le regole a caso le metta una persona.
Ah si, quello che accade, sono la morte, le botte  lo strupro.
Sai cosa, spero che tu possa sempre essere dalla.parte di chi ha potere. Perché non è questione di giustezza, ma di potere.",UgwhWOsN6HfSWXoJq4N4AaABAg,1,corriere_della_sera,author_3678,1
UgzgO8W8qF1OC96SKlB4AaABAg,,P9GHDc1G1CY,False,author_3746,2026-05-21T15:19:37Z,2026-05-21T15:19:37Z,5,"Bellissima scena ....nn si comanda a casa d altri .....sta ...te...ve...ne....a .


Casa vostra 

Frattaglie 😂😂😂",,0,corriere_della_sera,author_3746,1
UgwY5HxhZc8Oa5cCrtt4AaABAg,,P9GHDc1G1CY,False,author_3747,2026-05-21T15:51:27Z,2026-05-21T15:51:27Z,16,Basta con la Flottilla andate a lavorare,,0,corriere_della_sera,author_3747,0
UgylpoACd-Ilfm5LQG94AaABAg.AX3L33H4xcjAX4JvhBvNxl,UgylpoACd-Ilfm5LQG94AaABAg,P9GHDc1G1CY,True,author_3678,2026-05-21T15:54:11Z,2026-05-21T15:54:11Z,0,"Mi spiace deluderti, ma non è una questione di europa (che magari è un tuo cruccio), la condanna non arriva da nessuno.
Non arriva da uk, perché il governo è gestito dalle lobby sioniste fin da blair, mentre ora i laburisti sono stati coercisi a emettere nuove leggi bavaglio e mentono nel diffondere notizie locali. 
Non arriva dagli usa, dove aipac è il maggior finanziatore di israele, ma pure dei maggiori partiti politici. Ma non lo fanno neppure in australia, in canada. Per disinteresse non lo fa la cine, la russia. Per interesse non lo fanno i paesi del medio oriente.
Eppure lo vediamo con i nostri occhi cosa accade. Vediamo che accadono cose che non accadrebbero in qualsiasi paese civile o democratico. Eppure altri paesi sono stati messi sotto sanzioni su tutto per aver fatto lo stesso.
Eppure...",UgylpoACd-Ilfm5LQG94AaABAg,1,corriere_della_sera,author_3678,1
UgzUtMZRQhcDQ1bnBXR4AaABAg.AX3mHi1SGEHAX4KWsqgZWM,UgzUtMZRQhcDQ1bnBXR4AaABAg,P9GHDc1G1CY,True,author_3678,2026-05-21T15:59:24Z,2026-05-21T15:59:24Z,0,In che senso?,UgzUtMZRQhcDQ1bnBXR4AaABAg,1,corriere_della_sera,author_3678,0
Ugww_030iFhtEBwkkR54AaABAg.AX3NRkFJgZCAX4K_EJ02nw,Ugww_030iFhtEBwkkR54AaABAg,P9GHDc1G1CY,True,author_3678,2026-05-21T15:59:52Z,2026-05-21T15:59:52Z,0,A fare?,Ugww_030iFhtEBwkkR54AaABAg,1,corriere_della_sera,author_3678,0
UgzgO8W8qF1OC96SKlB4AaABAg.AX4FyWaG0uAAX4KnnVQS4m,UgzgO8W8qF1OC96SKlB4AaABAg,P9GHDc1G1CY,True,author_3678,2026-05-21T16:01:51Z,2026-05-21T16:01:51Z,0,Non erano a casa di nessuno,UgzgO8W8qF1OC96SKlB4AaABAg,1,corriere_della_sera,author_3678,0
UgyTSMJAquuyxXPL2Hd4AaABAg.AX3RHP6YRhpAX4LZ7JqhYH,UgyTSMJAquuyxXPL2Hd4AaABAg.AX3RHP6YRhpAX4C9F9PdlX,P9GHDc1G1CY,True,author_3678,2026-05-21T16:08:27Z,2026-05-21T16:08:27Z,0,"​author_7295 che per davvero? Non guardo la tv, ma è vero che ogni tv nazionale occidentale ha la stessa versione.
Cosa dice vespa?
Sembra che solo negli usa, i più forti rappresentanti della destra conservatrice abbiano aperto gli occhi e denuncino le azioni di israele.",UgyTSMJAquuyxXPL2Hd4AaABAg.AX3RHP6YRhpAX4C9F9PdlX,3,corriere_della_sera,author_3678,0
UgxLMERMHX1EL9DzMUd4AaABAg.AX41YZgDeB2AX4MAYBlnWJ,UgxLMERMHX1EL9DzMUd4AaABAg,P9GHDc1G1CY,True,author_3748,2026-05-21T16:13:50Z,2026-05-21T16:13:50Z,6,Fottesega. Non puoi toccare navi in acque internazionali. E non puoi toccarle neanche nelle acque palestinesi (benché Israele non ne riconosca lo statuto)😅,UgxLMERMHX1EL9DzMUd4AaABAg,1,corriere_della_sera,author_3748,0
UgznsOKUAXt-o1XZ1Hh4AaABAg,,P9GHDc1G1CY,False,author_3749,2026-05-21T16:14:57Z,2026-05-21T16:14:57Z,10,L'ultima volta che hanno fatto questa sceneggiata in quelle inadegaute (per il trasporto) barche hanno trovato 0 aiuti,,0,corriere_della_sera,author_3749,1
UgzgO8W8qF1OC96SKlB4AaABAg.AX4FyWaG0uAAX4NSuhOg_h,UgzgO8W8qF1OC96SKlB4AaABAg.AX4FyWaG0uAAX4KnnVQS4m,P9GHDc1G1CY,True,author_3746,2026-05-21T16:25:04Z,2026-05-21T16:25:04Z,0,​author_3678 sono andati a sfrucugliare a mazzarell a San Giusepp ...questo e un detto 😂😂😂😂,UgzgO8W8qF1OC96SKlB4AaABAg.AX4FyWaG0uAAX4KnnVQS4m,2,corriere_della_sera,author_3746,1
Ugww_030iFhtEBwkkR54AaABAg.AX3NRkFJgZCAX4O6J9Zg5s,Ugww_030iFhtEBwkkR54AaABAg.AX3NRkFJgZCAX4K_EJ02nw,P9GHDc1G1CY,True,author_3746,2026-05-21T16:30:44Z,2026-05-21T16:30:44Z,1,​author_7296 metterli a pregare ...😂😂😂😂,Ugww_030iFhtEBwkkR54AaABAg.AX3NRkFJgZCAX4K_EJ02nw,2,corriere_della_sera,author_3746,1
UgxLMERMHX1EL9DzMUd4AaABAg.AX41YZgDeB2AX4PHB3lcfG,UgxLMERMHX1EL9DzMUd4AaABAg.AX41YZgDeB2AX47CRsmyAw,P9GHDc1G1CY,True,author_3678,2026-05-21T16:40:57Z,2026-05-21T16:40:57Z,7,"​author_7297 prescindere dalla tuo punto di vista, ritieni che questo sia il modo di trattare persone che ti criticano in maniera pacifica?
Non credo.",UgxLMERMHX1EL9DzMUd4AaABAg.AX41YZgDeB2AX47CRsmyAw,2,corriere_della_sera,author_3678,0
UgznO4tNjHfC9OSqO1V4AaABAg,,P9GHDc1G1CY,False,author_3750,2026-05-21T16:51:46Z,2026-05-21T16:51:46Z,23,La crociera è finita in anticipo,,0,corriere_della_sera,author_3750,0
Ugw90D40brz4qbcGErd4AaABAg.AX3t7mXsEu6AX4Qj7WrxO2,Ugw90D40brz4qbcGErd4AaABAg,P9GHDc1G1CY,True,author_3751,2026-05-21T16:53:38Z,2026-05-21T16:53:38Z,2,Sono d' accordo su tutto quello che hai scritto ma hai letto i vari commenti questo la dice lunga sul pensiero degli italiani,Ugw90D40brz4qbcGErd4AaABAg,1,corriere_della_sera,author_3751,0
UgxLMERMHX1EL9DzMUd4AaABAg.AX41YZgDeB2AX4RhlRC2WC,UgxLMERMHX1EL9DzMUd4AaABAg,P9GHDc1G1CY,True,author_3752,2026-05-21T17:02:11Z,2026-05-21T17:02:11Z,0,"! sraele, QUESTO !sraele che si crede superiore, che crede di essere prescelto e che noialtri tutti siamo I GOYIM, deve andare ALL'INFERNO CON TUTTA QUESTA GENTE MALEDETTA.",UgxLMERMHX1EL9DzMUd4AaABAg,1,corriere_della_sera,author_3752,1
UgzxqYN9f2Mlt7aEKVR4AaABAg.AX3LZkmvBQxAX4RnFkamIE,UgzxqYN9f2Mlt7aEKVR4AaABAg,P9GHDc1G1CY,True,author_2260,2026-05-21T17:02:56Z,2026-05-21T17:02:56Z,2,altro furbo,UgzxqYN9f2Mlt7aEKVR4AaABAg,1,corriere_della_sera,author_2260,1
UgwM5wlub09760YsNQ94AaABAg.AX3jBLf4OQTAX4RzEl_3X8,UgwM5wlub09760YsNQ94AaABAg,P9GHDc1G1CY,True,author_2260,2026-05-21T17:04:35Z,2026-05-21T17:04:35Z,1,e allora non sei molto furbo,UgwM5wlub09760YsNQ94AaABAg,1,corriere_della_sera,author_2260,0
UgznsOKUAXt-o1XZ1Hh4AaABAg.AX4MIp_1izSAX4SEWFkVN6,UgznsOKUAXt-o1XZ1Hh4AaABAg,P9GHDc1G1CY,True,author_2260,2026-05-21T17:06:48Z,2026-05-21T17:06:48Z,0,ma perchè scrivere ste scemenze,UgznsOKUAXt-o1XZ1Hh4AaABAg,1,corriere_della_sera,author_2260,0
Ugz369Q0ULbsuyhCLnl4AaABAg.AX3xmY0jUQkAX4SRVDmDP_,Ugz369Q0ULbsuyhCLnl4AaABAg,P9GHDc1G1CY,True,author_2260,2026-05-21T17:08:34Z,2026-05-21T17:08:34Z,0,basta guardare in che situazione siamo per darsi una risposta,Ugz369Q0ULbsuyhCLnl4AaABAg,1,corriere_della_sera,author_2260,0
UgzYPDNHr1gnl69GAWR4AaABAg,,P9GHDc1G1CY,False,author_3753,2026-05-21T17:23:19Z,2026-05-21T17:23:19Z,0,buffoni sinistri,,0,corriere_della_sera,author_3753,1
